country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","01-05-2025 14:00:00",23.041137,72.456691,OZONE,4,40,21
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","01-05-2025 14:00:00",23.076793,72.627874,NO2,8,38,18
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","01-05-2025 14:00:00",23.043070,72.562968,OZONE,15,78,47
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","01-05-2025 14:00:00",28.580280,77.233829,CO,30,145,41
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","01-05-2025 14:00:00",28.5918245,77.2273074,OZONE,124,133,128
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","01-05-2025 14:00:00",28.611281,77.237738,PM2.5,88,193,134
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","01-05-2025 14:00:00",28.611281,77.237738,NH3,19,21,20
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","01-05-2025 14:00:00",28.636429,77.201067,NH3,7,15,9
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","01-05-2025 14:00:00",28.699793,77.165453,OZONE,23,218,155
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","01-05-2025 14:00:00",23.107969,72.574648,PM10,99,205,139
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","01-05-2025 14:00:00",22.977134,72.553024,PM10,97,202,135
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","01-05-2025 14:00:00",23.002657,72.591912,PM2.5,24,117,67
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","01-05-2025 14:00:00",23.016834,72.625775,PM2.5,34,325,127
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","01-05-2025 14:00:00",28.563262,77.186937,CO,18,76,30
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","01-05-2025 14:00:00",28.563262,77.186937,OZONE,39,111,62
India,Delhi,Delhi,"Rohini, Delhi - DPCC","01-05-2025 14:00:00",28.732528,77.119920,NH3,10,16,12
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","01-05-2025 14:00:00",28.6514781,77.1473105,PM10,72,141,107
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","01-05-2025 14:00:00",28.6514781,77.1473105,NH3,12,28,15
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","01-05-2025 14:00:00",28.6514781,77.1473105,SO2,2,28,12
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","01-05-2025 14:00:00",21.613267,73.010555,NO2,55,94,76
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","01-05-2025 14:00:00",21.613267,73.010555,CO,42,46,44
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","01-05-2025 14:00:00",23.163798,72.677768,PM2.5,181,347,284
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","01-05-2025 14:00:00",23.221714,72.654328,PM10,30,152,82
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","01-05-2025 14:00:00",23.221714,72.654328,OZONE,22,23,22
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","01-05-2025 14:00:00",20.362421,72.918013,OZONE,2,2,2
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","01-05-2025 14:00:00",28.3153,76.9143,PM2.5,13,115,55
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","01-05-2025 14:00:00",28.3153,76.9143,SO2,3,20,12
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","01-05-2025 14:00:00",28.3153,76.9143,OZONE,47,96,67
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","01-05-2025 14:00:00",30.943887,76.801991,NO2,10,40,20
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","01-05-2025 14:00:00",34.066206,74.819820,PM10,36,71,49
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","01-05-2025 14:00:00",23.80569,86.44268,PM2.5,11,163,58
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","01-05-2025 14:00:00",23.80569,86.44268,NO2,127,130,127
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","01-05-2025 14:00:00",23.80569,86.44268,CO,2,2,2
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","01-05-2025 14:00:00",23.80569,86.44268,OZONE,20,55,33
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","01-05-2025 14:00:00",16.172806,75.659694,NO2,9,10,9
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","01-05-2025 14:00:00",16.172806,75.659694,NH3,1,2,1
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","01-05-2025 14:00:00",15.888653,74.541751,PM2.5,13,37,20
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","01-05-2025 14:00:00",15.888653,74.541751,PM10,17,49,26
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","01-05-2025 14:00:00",15.888653,74.541751,OZONE,19,20,20
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","01-05-2025 14:00:00",12.415911,75.735050,NH3,1,2,1
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","01-05-2025 14:00:00",12.415911,75.735050,OZONE,3,9,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","01-05-2025 14:00:00",12.21041,76.37376,CO,6,27,18
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","01-05-2025 14:00:00",12.733409,77.298051,NO2,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","01-05-2025 14:00:00",12.733409,77.298051,OZONE,NA,NA,NA
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","01-05-2025 14:00:00",13.940000,75.555917,PM2.5,27,34,31
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","01-05-2025 14:00:00",13.940000,75.555917,CO,8,28,22
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","01-05-2025 14:00:00",16.7602,77.1428,NH3,3,5,4
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","01-05-2025 14:00:00",16.7602,77.1428,SO2,3,24,11
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","01-05-2025 14:00:00",14.475800,75.905200,NH3,2,2,2
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","01-05-2025 14:00:00",14.475800,75.905200,CO,35,38,37
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","01-05-2025 14:00:00",15.459706,75.008381,NH3,5,6,6
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","01-05-2025 14:00:00",15.3714823,75.1160168,NO2,7,13,12
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","01-05-2025 14:00:00",17.336318,76.847397,PM2.5,26,51,34
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","01-05-2025 14:00:00",17.336318,76.847397,CO,30,70,33
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","01-05-2025 14:00:00",15.347630,76.181767,PM2.5,14,57,25
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","01-05-2025 14:00:00",12.917348,77.622813,PM2.5,38,68,49
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","01-05-2025 14:00:00",12.917348,77.622813,PM10,95,179,128
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","01-05-2025 14:00:00",17.930306,77.482194,SO2,24,29,26
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","01-05-2025 14:00:00",17.930306,77.482194,CO,12,34,25
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","01-05-2025 14:00:00",13.428828,77.731418,SO2,12,26,21
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","01-05-2025 14:00:00",13.328028,75.797056,PM2.5,15,56,33
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","01-05-2025 14:00:00",13.328028,75.797056,NO2,20,26,23
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","01-05-2025 14:00:00",10.532400,76.215900,NO2,9,11,10
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","01-05-2025 14:00:00",23.264759,77.381568,PM2.5,13,190,49
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","01-05-2025 14:00:00",23.264759,77.381568,PM10,24,281,102
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","01-05-2025 14:00:00",23.210494,77.425409,SO2,4,10,7
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","01-05-2025 14:00:00",23.233584,77.400574,NH3,6,7,6
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","01-05-2025 14:00:00",23.233584,77.400574,SO2,10,25,18
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","01-05-2025 14:00:00",23.233584,77.400574,OZONE,39,252,150
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","01-05-2025 14:00:00",23.81748678,79.446246,SO2,5,10,6
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","01-05-2025 14:00:00",26.203442,78.193251,PM2.5,52,100,76
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","01-05-2025 14:00:00",26.203442,78.193251,OZONE,56,131,81
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","01-05-2025 14:00:00",26.259242,78.216432,PM2.5,85,308,206
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","01-05-2025 14:00:00",12.9756843,77.5660749,CO,48,83,51
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","01-05-2025 14:00:00",13.029152,77.585901,SO2,4,14,8
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","01-05-2025 14:00:00",12.938539,77.590100,PM2.5,13,45,27
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","01-05-2025 14:00:00",12.920984,77.584908,PM2.5,20,58,40
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","01-05-2025 14:00:00",12.920984,77.584908,SO2,6,11,9
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","01-05-2025 14:00:00",10.073232,76.302765,NO2,7,8,8
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","01-05-2025 14:00:00",10.073232,76.302765,OZONE,12,15,14
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","01-05-2025 14:00:00",8.8787,76.6073,PM2.5,27,32,30
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","01-05-2025 14:00:00",8.563700,76.886500,PM10,63,71,67
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","01-05-2025 14:00:00",8.563700,76.886500,NO2,6,7,7
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","01-05-2025 14:00:00",13.003872,77.664217,NH3,4,5,5
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","01-05-2025 14:00:00",13.003872,77.664217,SO2,7,17,9
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","01-05-2025 14:00:00",13.0246342,77.5080115,NH3,2,2,2
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","01-05-2025 14:00:00",13.0246342,77.5080115,CO,32,42,35
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","01-05-2025 14:00:00",26.200388,78.147714,OZONE,74,168,99
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","01-05-2025 14:00:00",22.7289,75.8076,PM10,33,180,67
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","01-05-2025 14:00:00",22.7289,75.8076,CO,10,12,10
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","01-05-2025 14:00:00",22.7289,75.8076,OZONE,6,26,12
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","01-05-2025 14:00:00",22.4310,75.5213,NO2,42,124,68
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","01-05-2025 14:00:00",22.4310,75.5213,CO,6,147,73
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","01-05-2025 14:00:00",22.6780,75.8559,PM10,5,119,45
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","01-05-2025 14:00:00",22.6780,75.8559,OZONE,7,23,11
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","01-05-2025 14:00:00",22.76726,75.88710,SO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","01-05-2025 14:00:00",23.163174,79.973061,NH3,1,1,1
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","01-05-2025 14:00:00",23.163174,79.973061,SO2,4,16,6
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","01-05-2025 14:00:00",23.142888,79.916147,NO2,16,79,26
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","01-05-2025 14:00:00",23.142888,79.916147,SO2,7,9,9
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","01-05-2025 14:00:00",23.168606,79.932247,SO2,7,21,15
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","01-05-2025 14:00:00",23.168606,79.932247,OZONE,36,97,54
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","01-05-2025 14:00:00",23.218135,79.957770,OZONE,19,116,71
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","01-05-2025 14:00:00",23.50016,80.23284,NH3,3,3,3
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","01-05-2025 14:00:00",23.50016,80.23284,CO,16,46,24
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","01-05-2025 14:00:00",23.108440,77.511428,NH3,4,6,5
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","01-05-2025 14:00:00",23.108440,77.511428,OZONE,74,80,77
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","01-05-2025 14:00:00",22.624758,75.675238,SO2,12,64,31
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","01-05-2025 14:00:00",22.624758,75.675238,CO,10,56,38
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","01-05-2025 14:00:00",22.624758,75.675238,OZONE,29,98,48
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","01-05-2025 14:00:00",23.331731,75.045981,PM10,66,158,113
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","01-05-2025 14:00:00",23.331731,75.045981,NO2,38,39,38
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","01-05-2025 14:00:00",23.838586,78.759431,CO,3,54,18
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","01-05-2025 14:00:00",23.838586,78.759431,OZONE,34,79,48
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","01-05-2025 14:00:00",25.251013,86.989001,CO,6,16,14
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","01-05-2025 14:00:00",25.251013,86.989001,OZONE,13,49,19
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","01-05-2025 14:00:00",25.265194,87.012947,PM2.5,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","01-05-2025 14:00:00",25.265194,87.012947,NO2,9,11,10
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","01-05-2025 14:00:00",25.204762,85.514960,PM10,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","01-05-2025 14:00:00",25.567520,83.966379,SO2,1,16,8
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","01-05-2025 14:00:00",24.7955,84.9994,OZONE,19,21,20
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","01-05-2025 14:00:00",16.554731,80.649110,NH3,3,4,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","01-05-2025 14:00:00",16.554731,80.649110,CO,27,42,33
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","01-05-2025 14:00:00",27.103358,93.679645,PM2.5,33,104,66
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","01-05-2025 14:00:00",27.103358,93.679645,PM10,37,111,73
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","01-05-2025 14:00:00",26.071318,91.87488,PM2.5,23,462,310
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","01-05-2025 14:00:00",26.071318,91.87488,PM10,17,410,222
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","01-05-2025 14:00:00",24.792403,84.992416,SO2,15,18,17
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","01-05-2025 14:00:00",24.762518,84.982348,PM2.5,NA,NA,NA
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","01-05-2025 14:00:00",24.762518,84.982348,NH3,NA,NA,NA
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","01-05-2025 14:00:00",25.697189,85.245900,NO2,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","01-05-2025 14:00:00",25.560083,87.553265,PM10,9,36,24
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","01-05-2025 14:00:00",26.0881305,87.93840336,NO2,9,11,10
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","01-05-2025 14:00:00",25.42742023,86.13886079,OZONE,7,12,10
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","01-05-2025 14:00:00",26.80365,84.51954,PM2.5,5,83,25
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","01-05-2025 14:00:00",26.80365,84.51954,SO2,11,19,15
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","01-05-2025 14:00:00",26.80365,84.51954,OZONE,22,25,23
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","01-05-2025 14:00:00",25.251013,86.989001,PM2.5,22,50,35
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","01-05-2025 14:00:00",25.251013,86.989001,PM10,22,70,47
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","01-05-2025 14:00:00",25.251013,86.989001,SO2,5,46,26
India,Bihar,Munger,"Town Hall, Munger - BSPCB","01-05-2025 14:00:00",25.376776,86.471523,OZONE,3,8,6
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","01-05-2025 14:00:00",26.11442,85.39813,PM2.5,32,57,45
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","01-05-2025 14:00:00",26.11442,85.39813,PM10,37,50,43
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","01-05-2025 14:00:00",26.11442,85.39813,CO,15,28,19
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","01-05-2025 14:00:00",26.1403345,85.3650192,PM2.5,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","01-05-2025 14:00:00",26.1403345,85.3650192,NO2,7,15,12
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","01-05-2025 14:00:00",26.071318,91.87488,OZONE,21,46,29
India,Assam,Guwahati,"IITG, Guwahati - PCBA","01-05-2025 14:00:00",26.2028636,91.70046436,PM10,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA","01-05-2025 14:00:00",26.2028636,91.70046436,NO2,NA,NA,NA
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","01-05-2025 14:00:00",26.187500,91.744194,PM10,29,76,49
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","01-05-2025 14:00:00",26.181742,91.78063,NO2,3,4,3
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","01-05-2025 14:00:00",26.349082,92.68449,NO2,1,17,6
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","01-05-2025 14:00:00",26.349082,92.68449,NH3,4,4,4
India,Assam,Silchar,"Tarapur, Silchar - PCBA","01-05-2025 14:00:00",24.82827,92.79525,CO,27,40,36
India,Assam,Silchar,"Tarapur, Silchar - PCBA","01-05-2025 14:00:00",24.82827,92.79525,OZONE,1,15,6
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","01-05-2025 14:00:00",26.146529,87.454184,SO2,23,41,34
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","01-05-2025 14:00:00",16.5150833,80.5181667,CO,6,64,37
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","01-05-2025 14:00:00",14.675886,77.593027,CO,17,34,18
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","01-05-2025 14:00:00",16.9872867,81.7363176,NH3,2,6,2
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","01-05-2025 14:00:00",16.9872867,81.7363176,SO2,9,11,10
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","01-05-2025 14:00:00",13.615387,79.409230,NH3,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","01-05-2025 14:00:00",13.615387,79.409230,OZONE,16,33,18
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","01-05-2025 14:00:00",16.536107,80.594233,PM2.5,46,65,50
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","01-05-2025 14:00:00",16.536107,80.594233,CO,11,30,17
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","01-05-2025 14:00:00",16.536107,80.594233,OZONE,4,29,16
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","01-05-2025 14:00:00",16.5150833,80.5181667,NO2,21,56,40
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","01-05-2025 14:00:00",21.237755,81.705301,PM2.5,13,28,21
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","01-05-2025 14:00:00",21.237755,81.705301,PM10,20,43,27
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","01-05-2025 14:00:00",21.237755,81.705301,NH3,7,7,7
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","01-05-2025 14:00:00",21.371751,81.664929,PM10,38,111,70
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","01-05-2025 14:00:00",21.371751,81.664929,NH3,3,3,3
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","01-05-2025 14:00:00",22.06631475,83.33820077,NO2,22,90,45
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","01-05-2025 14:00:00",22.06631475,83.33820077,CO,30,55,42
India,Delhi,Delhi,"Alipur, Delhi - DPCC","01-05-2025 14:00:00",28.815329,77.153010,PM10,157,262,194
India,Delhi,Delhi,"Alipur, Delhi - DPCC","01-05-2025 14:00:00",28.815329,77.153010,NH3,13,17,15
India,Delhi,Delhi,"Alipur, Delhi - DPCC","01-05-2025 14:00:00",28.815329,77.153010,SO2,12,52,26
India,Delhi,Delhi,"Alipur, Delhi - DPCC","01-05-2025 14:00:00",28.815329,77.153010,CO,50,78,63
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","01-05-2025 14:00:00",25.599486,85.113666,NO2,9,32,17
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","01-05-2025 14:00:00",25.599486,85.113666,NH3,1,4,3
India,Bihar,Patna,"Samanpura, Patna - BSPCB","01-05-2025 14:00:00",25.596727,85.085624,NO2,35,50,43
India,Bihar,Patna,"Samanpura, Patna - BSPCB","01-05-2025 14:00:00",25.596727,85.085624,OZONE,20,97,93
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","01-05-2025 14:00:00",25.366336,87.117468,CO,38,78,53
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","01-05-2025 14:00:00",25.03280,85.41948,PM2.5,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","01-05-2025 14:00:00",25.03280,85.41948,NO2,9,11,9
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","01-05-2025 14:00:00",25.03280,85.41948,NH3,2,3,2
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","01-05-2025 14:00:00",25.03280,85.41948,SO2,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","01-05-2025 14:00:00",25.892357,86.590325,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","01-05-2025 14:00:00",30.751462,76.762879,PM10,97,134,116
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","01-05-2025 14:00:00",30.751462,76.762879,SO2,5,10,7
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","01-05-2025 14:00:00",30.751462,76.762879,CO,18,31,24
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","01-05-2025 14:00:00",30.719859,76.738637,PM2.5,52,97,78
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","01-05-2025 14:00:00",30.719859,76.738637,PM10,77,131,106
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","01-05-2025 14:00:00",30.719859,76.738637,NO2,28,73,50
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","01-05-2025 14:00:00",21.194815,81.314770,NH3,3,4,3
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","01-05-2025 14:00:00",21.185571,81.343175,PM10,17,40,26
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","01-05-2025 14:00:00",21.185571,81.343175,CO,5,109,43
